@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth, adult, senior}
@attribute gender {m,f}
@attribute ewe numeric
@attribute likeability {L,NL}

@data
'train_307',2.190751e+01,3.706876e-02,2.169044e+01,2.192828e+01,2.266273e+01,9.722977e-01,5.201244e+00,0.000000e+00,2.031850e+01,0.000000e+00,9.758546e+01,4.641857e-02,9.626228e+01,9.759393e+01,1.018310e+02,5.568703e+00,2.696419e+01,0.000000e+00,1.135851e+02,0.000000e+00,1.831934e-01,1.329957e+00,4.060356e-02,4.802506e-02,2.759144e-01,2.353108e-01,4.506957e+00,3.295966e+00,4.640794e+00,2.980034e+00,5.438249e-02,1.687217e+00,8.934504e+00,8.302734e-01,-5.683684e+00,-2.183964e+00,-8.101497e+00,-1.277675e+00,-2.170270e+01,-5.828266e-01,2.694771e-02,7.076742e-01,2.227716e+00,7.599306e-01,3.940265e+00,1.973397e-01,-1.086468e+01,-1.875134e-01,8.678293e+00,1.019217e+00,7.054386e+02,3.920142e-01,1.458465e+03,1.143495e-01,-1.864764e+02,-2.775707e-01,1.608446e+03,1.900694e-01,1.276264e+03,3.440516e-01,-1.866989e+02,-2.727170e-01,2.471653e+03,5.256183e-02,9.616886e+02,1.964973e-01,-1.873530e+02,-2.590573e-01,-1.094299e+01,-1.774300e-01,2.376048e+01,3.164198e-01,1.007509e-01,1.329557e-01,-1.150301e-02,-1.468660e+00,9.026815e-02,4.103550e-01,2.098968e+01,2.838243e-01,-1.378821e+01,-6.812593e-01,-1.158659e+01,-1.930481e+00,-3.337230e+01,-4.894679e-01,-6.554543e+00,1.536876e+01,6.856388e-02,7.502350e-03,5.329020e-02,8.162420e+00,-5.277803e+00,-7.875263e+00,-2.110841e+01,2.800000e+00,8.163265e-01,7.000000e-02,5.000000e-02,7.533333e-01,4.382034e-01,-3.021119e+01,youth,m,-0.42,NL
'train_308',3.081657e+01,2.794900e-01,2.536640e+01,2.608472e+01,4.169633e+01,1.632994e+01,6.722405e+02,2.330155e+01,1.602323e+02,7.167253e+01,1.887637e+02,6.314666e-01,1.190440e+02,1.240844e+02,3.058828e+02,1.868389e+02,9.581084e+03,8.783026e+02,2.162332e+03,8.945716e+02,2.871352e-01,1.043100e+00,4.501346e-02,1.337964e-01,5.475332e-01,5.025197e-01,7.085588e+00,4.132108e+00,7.156636e+00,4.502938e+00,1.432198e-01,1.365508e+00,7.725892e+00,1.339036e+00,-1.622257e+01,-6.269221e-01,-1.302960e+01,-8.438548e-01,-3.646602e+01,-5.377384e-01,4.362240e-02,7.679971e-01,1.672025e+00,1.005667e+00,4.617890e+00,5.637529e-01,-3.059701e+00,-1.483979e+00,1.118997e+01,1.028671e+00,5.369861e+02,2.902262e-01,1.517022e+03,1.016522e-01,-1.717273e+02,-4.318086e-01,1.469417e+03,9.143668e-02,1.059662e+03,1.040083e-01,-1.679227e+02,-4.386713e-01,2.409429e+03,4.138667e-02,8.606670e+02,1.473726e-01,-1.689862e+02,-4.185523e-01,-1.202187e+01,-3.722716e-01,2.198500e+01,2.728277e-01,1.125073e-01,1.034203e-01,-1.953296e-02,-7.329988e-01,3.503965e-01,7.324435e-01,1.373383e+01,4.481802e-01,-2.127463e+01,-6.125554e-01,-1.696428e+01,-6.916785e-01,-5.132774e+01,-2.875688e-01,-6.719998e+00,1.508334e+01,8.839726e-02,1.588868e-03,1.092974e-01,6.694584e+00,-1.549667e+01,-1.236854e+01,-3.442657e+01,3.558719e+00,2.173913e+00,6.000000e-02,7.187953e-02,3.242857e-01,2.433608e-01,-2.442387e+01,senior,m,1.45,L
'train_309',3.289619e+01,6.971966e-02,3.086445e+01,3.253306e+01,3.478752e+01,3.923075e+00,3.042418e+01,1.779454e+01,2.674166e+01,1.340823e+01,1.855840e+02,1.397089e-01,1.635340e+02,1.800870e+02,2.051215e+02,4.158755e+01,3.324843e+02,1.860010e+02,2.905931e+02,1.384853e+02,4.367595e-01,1.119248e+00,8.017020e-02,2.258273e-01,8.030080e-01,7.228378e-01,8.810461e+00,7.784308e+00,7.887156e+00,4.154389e+00,1.653704e-01,1.302304e+00,1.664009e+01,6.337953e-01,1.439524e+00,1.136957e+01,-1.392658e+01,-8.855703e-01,-1.264868e+01,-9.654056e-01,1.889222e-02,1.029950e+00,1.360712e+00,9.100672e-01,8.395311e+00,2.157460e-01,3.411270e+00,2.829293e+00,2.059941e+01,4.638094e-01,5.663364e+02,2.911685e-01,1.471722e+03,1.240818e-01,-1.131208e+02,-8.418992e-01,1.506351e+03,1.777534e-01,1.094905e+03,3.310088e-01,-1.128767e+02,-7.989367e-01,2.569399e+03,6.741097e-02,7.820316e+02,2.626510e-01,-1.144474e+02,-7.705902e-01,-1.449925e+01,-6.721501e-01,2.240045e+01,4.373893e-01,6.103972e-02,3.899860e-01,-1.816778e-02,-1.055900e+00,3.095875e-01,7.406962e-01,2.172948e+01,5.259212e-01,6.889473e+00,2.820843e+00,-1.709245e+01,-9.371244e-01,-1.393395e+01,-9.885860e-01,-8.544662e+00,1.758228e+01,5.770447e-02,3.929107e-04,3.784686e-02,1.215911e+01,-3.438625e+00,-1.105237e+01,-1.160320e+01,2.578797e+00,1.453488e+00,3.200000e-01,2.283856e-01,2.883333e-01,3.351824e-01,-2.055722e+01,adult,f,-0.27,NL
'train_310',2.790448e+01,8.455537e-02,2.577767e+01,2.892809e+01,3.014849e+01,4.370821e+00,1.715011e+02,2.256787e+02,1.953119e+01,6.531665e+00,1.390812e+02,1.300219e-01,1.219273e+02,1.462272e+02,1.569362e+02,3.500888e+01,1.373708e+03,1.785622e+03,1.597881e+02,3.725984e+01,2.541485e-01,1.356604e+00,4.306588e-02,8.621261e-02,4.048622e-01,3.617963e-01,4.644412e+00,3.232316e+00,6.385026e+00,4.733313e+00,1.071805e-01,1.717022e+00,6.121207e+00,2.171511e+00,-1.482562e+01,-7.910788e-01,-7.449477e+00,-1.597996e+00,-2.029896e+01,-9.923943e-01,3.845950e-02,5.970422e-01,1.885389e+00,8.129802e-01,5.390373e+00,3.770978e-01,-6.414187e+00,-6.137575e-01,1.764759e+01,5.223257e-01,4.946475e+02,3.277482e-01,1.563437e+03,1.606618e-01,-1.571672e+02,-5.355833e-01,1.396404e+03,1.638708e-01,1.084275e+03,1.467870e-01,-1.585427e+02,-5.090043e-01,2.337334e+03,7.962984e-02,7.977979e+02,1.571850e-01,-1.601876e+02,-4.832180e-01,-1.382014e+01,-3.835248e-01,2.222567e+01,2.739182e-01,9.588284e-02,1.906207e-01,-2.789198e-02,-6.866209e-01,3.636171e-01,5.125450e-01,2.258335e+01,3.259751e-01,-1.800616e+01,-1.016600e+00,-1.785325e+01,-8.761699e-01,-4.085146e+01,-3.618308e-01,-1.046293e+00,1.085097e+01,5.875331e-02,1.396253e-02,4.730733e-02,2.169785e+00,-1.402738e+01,-4.815501e+00,-1.571266e+01,2.150538e+00,1.824818e+00,9.999999e-02,3.633180e-02,3.550000e-01,3.182111e-01,-2.277483e+01,senior,m,-0.67,NL
'train_311',2.374088e+01,7.135329e-02,2.301695e+01,2.357999e+01,2.539333e+01,2.376379e+00,2.055787e+01,1.380366e+01,3.422598e+01,2.114205e+01,1.088840e+02,9.465221e-02,1.039590e+02,1.074506e+02,1.192197e+02,1.526077e+01,1.263992e+02,8.627309e+01,2.050750e+02,1.204718e+02,3.140599e-01,1.139956e+00,4.491644e-02,6.640668e-02,6.497910e-01,6.048746e-01,8.711508e+00,3.709765e+00,8.697133e+00,6.309333e+00,1.716999e-01,1.472619e+00,1.351829e+01,1.267125e+00,-4.200448e+00,-2.819798e+00,-6.408240e+00,-1.752334e+00,-1.554974e+01,-6.642976e-01,2.292685e-02,9.609737e-01,1.936484e+00,8.092459e-01,4.353754e+00,4.625947e-01,-8.578127e+00,-4.921542e-01,2.852131e+01,3.032968e-01,5.415616e+02,3.300347e-01,1.563507e+03,1.756365e-01,-1.517898e+02,-5.630569e-01,1.396256e+03,1.834340e-01,1.217740e+03,1.881110e-01,-1.549765e+02,-5.016552e-01,2.482987e+03,7.596010e-02,8.355801e+02,1.597582e-01,-1.576818e+02,-4.638956e-01,-2.055828e+01,-3.878608e-01,3.340637e+01,2.381849e-01,4.804181e-02,3.258046e-01,-3.027807e-02,-6.837426e-01,3.816316e-01,5.894514e-01,3.449786e+01,2.168014e-01,-3.563381e-01,-4.439261e+01,-1.502324e+01,-9.460046e-01,-1.881207e+01,-4.606330e-01,-3.437379e+00,1.141205e+01,5.631514e-02,1.031863e-02,1.093590e-01,7.012090e+00,-5.528914e+00,-3.865918e+00,-1.440916e+01,3.125000e+00,1.826484e+00,1.225000e-01,4.815340e-02,3.220000e-01,3.587980e-01,-2.083974e+01,adult,m,0.39,L
'train_312',3.626767e+01,1.049066e-01,3.263797e+01,3.509911e+01,4.007025e+01,7.432285e+00,5.504719e+01,2.455604e+01,1.352844e+02,1.443274e+02,2.293755e+02,2.336498e-01,1.811701e+02,2.088594e+02,2.783453e+02,9.717520e+01,7.679059e+02,2.934828e+02,2.071681e+03,2.172726e+03,3.787875e-01,1.317604e+00,2.981334e-02,8.255292e-02,7.651314e-01,7.353181e-01,1.109930e+01,6.769332e+00,6.175432e+00,3.521515e+00,1.687680e-01,1.588946e+00,3.454796e+00,3.255822e+00,-1.385096e+01,-1.066684e+00,-7.530890e+00,-1.386275e+00,-1.738215e+01,-9.703456e-01,4.723046e-02,1.109148e+00,1.484859e+00,9.153262e-01,7.386249e+00,4.939163e-01,5.048546e+00,1.421320e+00,2.105763e+01,4.388776e-01,6.675910e+02,2.977870e-01,1.569883e+03,1.675722e-01,-1.418481e+02,-6.245984e-01,1.570159e+03,1.181152e-01,1.196713e+03,1.296665e-01,-1.344785e+02,-6.574156e-01,2.491470e+03,6.383229e-02,1.122064e+03,2.994053e-01,-1.381249e+02,-6.029239e-01,-9.155905e+00,-1.208059e+00,2.466261e+01,3.605264e-01,8.514742e-02,1.834523e-01,-6.878185e-03,-2.917477e+00,4.131008e-01,7.781963e-01,1.314492e+01,7.707623e-01,-2.018917e+01,-1.007559e+00,-1.023062e+01,-1.539044e+00,-2.412390e+01,-7.602544e-01,-6.860322e-01,7.928064e+00,5.955512e-02,1.625825e-02,4.533926e-02,-1.530694e+00,-1.076813e+01,-6.229499e+00,-1.419023e+01,2.052786e+00,2.083333e+00,1.557143e-01,1.458822e-01,3.014286e-01,3.699586e-01,-2.133133e+01,senior,f,-0.15,NL
'train_313',2.745998e+01,1.129887e-01,2.477651e+01,2.790067e+01,3.078222e+01,6.005716e+00,3.301989e+01,1.051417e+01,4.254393e+00,4.972598e+01,1.364373e+02,1.696281e-01,1.150468e+02,1.378002e+02,1.627762e+02,4.772946e+01,2.479743e+02,6.646482e+01,3.566518e+01,3.267773e+02,4.814289e-01,1.257662e+00,3.411441e-02,1.895981e-01,8.871139e-01,8.529994e-01,1.092537e+01,4.638970e+00,6.499503e+00,2.751949e+00,2.162574e-01,1.487352e+00,5.906037e+00,2.251725e+00,-1.061472e+01,-1.501354e+00,-7.390537e+00,-1.312590e+00,-2.004508e+01,-1.179700e+00,4.289519e-02,1.429477e+00,1.608911e+00,7.150940e-01,5.328508e+00,4.235760e-01,-2.334223e+00,-2.087924e+00,1.753934e+01,5.396899e-01,7.082758e+02,2.857962e-01,1.620185e+03,1.693069e-01,-1.325539e+02,-7.366999e-01,1.560244e+03,1.120465e-01,1.215657e+03,3.153665e-01,-1.320280e+02,-7.241050e-01,2.492003e+03,7.532443e-02,9.320110e+02,3.444473e-01,-1.347102e+02,-6.813979e-01,-8.083675e+00,-6.267148e-01,2.128756e+01,3.462680e-01,9.541695e-02,1.770539e-01,-1.527308e-02,-9.779066e-01,5.129141e-01,7.278404e-01,1.634504e+01,5.169968e-01,-2.207292e+01,-8.023754e-01,-8.006518e+00,-1.682273e+00,-3.766573e+01,-6.051975e-01,-5.521428e-01,9.268097e+00,6.475946e-02,1.391700e-02,8.013495e-02,1.182596e+00,-5.204230e+00,-7.246613e+00,-1.197538e+01,2.052786e+00,2.380952e+00,1.250000e-01,8.231039e-02,2.725000e-01,3.347294e-01,-1.819836e+01,senior,m,-0.67,NL
'train_314',3.285693e+01,9.060767e-02,3.107159e+01,3.198260e+01,3.597385e+01,4.902267e+00,-3.998710e+00,1.709534e+01,2.691141e+01,0.000000e+00,1.861616e+02,1.650846e-01,1.655060e+02,1.744445e+02,2.196738e+02,5.416776e+01,4.010437e+00,1.645481e+02,3.076814e+02,0.000000e+00,1.573407e-01,9.884918e-01,4.565295e-02,8.811037e-02,2.607149e-01,2.150619e-01,2.331093e+00,1.641395e+00,2.721160e+00,1.829332e+00,4.628092e-02,1.416614e+00,6.366624e+00,2.435068e+00,-2.950498e+00,-4.699628e+00,-1.334251e+01,-6.786553e-01,-1.396872e+01,-1.011243e+00,2.875486e-02,9.197513e-01,1.705835e+00,8.516254e-01,7.197346e+00,4.976439e-01,5.192275e+00,2.116615e+00,2.911619e+01,2.352822e-01,7.421901e+02,1.303503e-01,1.316755e+03,1.284975e-01,-1.431857e+02,-6.052271e-01,1.770880e+03,1.242536e-01,1.074245e+03,4.744175e-01,-1.465208e+02,-5.542452e-01,2.694305e+03,6.068769e-02,9.204525e+02,3.058654e-01,-1.485056e+02,-5.244088e-01,-1.729748e+01,-7.026002e-01,2.832979e+01,3.803139e-01,7.708524e-02,2.768105e-01,-1.944374e-02,-8.426560e-01,1.212625e-01,5.994380e-01,2.398347e+01,4.267578e-01,-2.498667e+00,-9.228009e+00,-1.458379e+01,-8.099078e-01,-2.804472e+01,-5.352942e-01,4.046417e-02,5.790874e+00,5.556213e-02,1.114334e-02,1.577068e-02,-8.036585e-01,-3.179344e+00,-1.286924e+01,-8.118464e+00,2.500000e+00,1.702128e+00,1.650000e-01,8.645808e-02,3.200000e-01,3.631529e-01,-3.063194e+01,adult,f,-0.15,NL
'train_315',3.391004e+01,1.118661e-01,2.971104e+01,3.450634e+01,3.635453e+01,6.643494e+00,7.013659e+01,5.244199e+01,3.813752e+01,2.173553e+01,1.998593e+02,2.164242e-01,1.529898e+02,2.020841e+02,2.245567e+02,7.156688e+01,8.798063e+02,6.663532e+02,4.498683e+02,2.547873e+02,4.054956e-01,1.102678e+00,1.018278e-01,2.021561e-01,6.455791e-01,5.437513e-01,8.988675e+00,3.731123e+00,1.165233e+01,6.988389e+00,1.701176e-01,1.273990e+00,8.675437e+00,1.191601e+00,-8.351766e+00,-1.793985e+00,1.505535e+00,7.343168e+00,-3.283031e+01,-5.516456e-01,2.681620e-02,1.036981e+00,1.789171e+00,6.979656e-01,7.473236e+00,2.765285e-01,8.161552e+00,1.114057e+00,2.016720e+01,4.642251e-01,6.823928e+02,1.877239e-01,1.447639e+03,1.274560e-01,-1.240690e+02,-7.552257e-01,1.692492e+03,8.528622e-02,1.059020e+03,2.498771e-01,-1.246519e+02,-7.154499e-01,2.562764e+03,7.907384e-02,1.078455e+03,3.287370e-01,-1.250068e+02,-7.084374e-01,-1.345960e+01,-5.233102e-01,1.920981e+01,4.498790e-01,6.600513e-02,2.259461e-01,-2.416935e-02,-6.023940e-01,3.357135e-01,6.423833e-01,1.660249e+01,4.964151e-01,-3.324682e+00,-4.701430e+00,-5.808454e+00,-1.990354e+00,-4.924049e+01,-2.410195e-01,-3.116149e-01,8.041373e+00,6.011057e-02,1.353270e-02,6.706853e-02,3.728685e+00,-1.143373e+01,6.140871e+00,-2.257542e+01,3.793104e+00,2.807018e+00,1.325000e-01,1.032896e-01,2.285714e-01,3.374877e-01,-2.146806e+01,adult,f,-0.06,NL
'train_316',2.682527e+01,6.941514e-02,2.542521e+01,2.672087e+01,2.801637e+01,2.591160e+00,3.720188e+01,2.294934e+01,2.490144e+01,1.481445e+01,1.302496e+02,1.065084e-01,1.194500e+02,1.287210e+02,1.387258e+02,1.927581e+01,2.645084e+02,1.363822e+02,1.854838e+02,1.166448e+02,4.132575e-01,5.242301e-01,2.148421e-01,3.601807e-01,5.823494e-01,3.675073e-01,5.582717e+00,2.797409e+00,4.041895e+00,2.715326e+00,1.364069e-01,8.512601e-01,1.105252e+01,8.975269e-01,-1.476294e+01,-7.094302e-01,-3.930847e+00,-2.805845e+00,-2.857915e+01,-4.751901e-01,2.542953e-02,1.013361e+00,1.402899e+00,6.799399e-01,5.064374e+00,3.257647e-01,-8.048500e-01,-3.502357e+00,2.014426e+01,2.335805e-01,7.278177e+02,2.206250e-01,1.558269e+03,1.140331e-01,-1.424020e+02,-6.335232e-01,1.577091e+03,1.123729e-01,1.309380e+03,2.296571e-01,-1.455770e+02,-5.859042e-01,2.481442e+03,5.209963e-02,9.872413e+02,2.974240e-01,-1.468967e+02,-5.657270e-01,-1.246724e+01,-3.295058e-01,2.047209e+01,2.516606e-01,7.287002e-02,2.168103e-01,-2.393804e-02,-6.789967e-01,1.998144e-01,5.086770e-01,2.097897e+01,2.595454e-01,-1.511738e+01,-6.760370e-01,-1.058908e+01,-1.111716e+00,-3.592395e+01,-4.266972e-01,-3.375978e+00,1.022171e+01,6.413876e-02,9.853807e-04,1.161109e-01,7.341695e+00,-1.459577e+01,-1.673380e+00,-2.596204e+01,3.448276e+00,2.456141e+00,1.028571e-01,1.167065e-01,2.475000e-01,3.980499e-01,-2.544141e+01,senior,m,0.29,L
'train_317',3.611872e+01,9.730449e-02,3.263624e+01,3.740158e+01,3.956295e+01,6.926704e+00,5.534984e+01,6.018947e+01,2.180977e+01,5.520006e+00,2.261986e+02,1.952386e-01,1.811512e+02,2.385546e+02,2.702787e+02,8.912752e+01,6.792159e+02,7.328128e+02,3.014187e+02,1.118611e+02,3.947989e-01,1.140736e+00,3.152690e-02,1.958747e-01,8.064991e-01,7.749722e-01,9.240323e+00,5.432106e+00,9.814803e+00,5.827470e+00,1.964731e-01,1.350887e+00,1.116539e+01,1.078596e+00,-5.926488e+00,-2.469677e+00,-9.189584e+00,-1.489719e+00,-2.890900e+01,-6.158051e-01,2.087693e-02,1.336017e+00,1.371864e+00,9.209284e-01,9.135364e+00,3.542003e-01,7.780244e+00,8.440303e-01,2.819333e+01,2.796252e-01,7.345609e+02,2.271914e-01,1.458477e+03,2.029859e-01,-1.308353e+02,-6.910421e-01,1.692775e+03,1.351150e-01,1.108803e+03,2.099933e-01,-1.301321e+02,-6.679785e-01,2.652912e+03,6.729285e-02,1.048586e+03,4.036597e-01,-1.334410e+02,-6.205315e-01,-1.544796e+01,-5.697443e-01,2.533419e+01,4.063249e-01,7.822061e-02,1.794772e-01,-3.147717e-02,-5.262578e-01,4.114155e-01,6.647257e-01,2.143113e+01,3.929961e-01,-1.147297e+01,-1.543693e+00,-1.752546e+01,-8.013716e-01,-3.996710e+01,-4.234326e-01,-3.821161e+00,1.236204e+01,6.648903e-02,8.978686e-03,7.111331e-02,5.035801e+00,-2.817247e+00,-4.093070e+00,-2.256909e+01,3.254438e+00,2.402402e+00,1.475000e-01,1.436793e-01,2.462500e-01,3.580830e-01,-1.830219e+01,adult,f,1.10,L
'train_318',2.777446e+01,3.087929e-01,2.410244e+01,2.553700e+01,2.647813e+01,2.375694e+00,5.968304e+01,0.000000e+00,-2.517791e+02,2.428404e+02,1.689318e+02,1.082943e+00,1.106531e+02,1.202135e+02,1.269293e+02,1.627615e+01,1.339995e+03,0.000000e+00,-9.399549e+03,7.970465e+03,3.638119e-01,9.636744e-01,8.649269e-02,2.301772e-01,6.129609e-01,5.264683e-01,6.053052e+00,3.565640e+00,6.726738e+00,6.589763e+00,1.430403e-01,1.225145e+00,9.790249e+00,1.745612e+00,-1.582040e+00,-9.237574e+00,-1.644741e+01,-8.283715e-01,-2.291763e+01,-5.798424e-01,2.183952e-02,9.416524e-01,1.670532e+00,8.418713e-01,5.458531e+00,3.985499e-01,-2.612311e+00,-2.273794e+00,2.296797e+01,5.803191e-01,5.072144e+02,4.139016e-01,1.422950e+03,1.884083e-01,-1.401508e+02,-6.686590e-01,1.436950e+03,2.054934e-01,1.160883e+03,4.114581e-01,-1.379951e+02,-6.567890e-01,2.493625e+03,8.618438e-02,8.025804e+02,2.409973e-01,-1.415285e+02,-6.009547e-01,-1.560788e+01,-6.715898e-01,2.805461e+01,4.189270e-01,9.363884e-02,2.166523e-01,-3.212744e-02,-7.716991e-01,2.773791e-01,6.745843e-01,2.392015e+01,5.102271e-01,-4.888246e+00,-3.470529e+00,-2.788514e+01,-5.798749e-01,-2.714008e+01,-4.535314e-01,-3.693632e+00,1.025791e+01,7.197428e-02,5.033161e-03,8.962918e-02,3.730245e+00,-1.544881e-01,-1.150922e+01,-2.137812e+01,3.342618e+00,2.824859e+00,9.700000e-02,7.170077e-02,2.145455e-01,2.145763e-01,-2.092179e+01,adult,m,-0.69,NL
