@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality-likeability.TestFilter-weka.filters.unsupervised.attribute.Remove-R106

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth,adult,senior}
@attribute gender {m,f}
@attribute likeability {L,NL}

@data
train_069,38.91366,0.165617,33.41443,35.30593,47.06218,13.64775,56.31893,0,10.06646,4.932438,279.9506,0.396297,189.4868,211.3561,416.7999,227.3131,945.6198,0,176.3727,65.93262,0.377887,1.067117,0.096602,0.197492,0.605938,0.509336,10.11402,5.552226,7.776657,5.088191,0.182229,1.582181,5.572587,2.247962,-2.645606,-4.616708,-7.952228,-1.1615,-29.2861,-0.51465,0.02403,0.864081,1.682591,0.640494,7.31261,0.296859,7.292827,1.28582,14.32266,0.775251,742.5472,0.279642,1329.236,0.152172,-125.5301,-0.704983,1671.961,0.125521,1069.161,0.197553,-126.7458,-0.668758,2547.613,0.059941,893.1478,0.130038,-126.7141,-0.66975,-10.03986,-0.601991,15.53962,0.457511,0.07516,0.209731,-0.010206,-1.906553,0.300115,1.202003,11.50317,0.986628,-2.220384,-5.9604,-10.49231,-0.90638,-35.68208,-0.468462,-2.939395,8.217989,0.063251,0.001859,0.108655,1.850152,-2.69288,-6.523556,-24.67958,3.244838,3.603604,0.101667,0.071044,0.155833,0.128677,-20.56828,senior,f,NL
train_086,33.1661,0.073488,31.29061,32.65673,35.93958,4.648966,11.6772,1.891787,5.107222,12.15081,188.6357,0.139221,167.6087,181.3674,219.2355,51.62679,133.323,6.836479,84.76302,123.1906,0.520311,1.167778,0.058326,0.227649,0.968815,0.910488,9.884271,6.481863,6.144209,4.190255,0.220251,1.374613,11.68143,0.978886,-11.25283,-1.196156,-6.831023,-1.180715,-23.04135,-0.673163,0.019525,1.039038,1.16422,0.929165,7.62009,0.331746,2.976292,3.122968,27.71248,0.280821,730.7556,0.184027,1403.901,0.098445,-128.913,-0.731972,1692.542,0.101691,1064.127,0.216269,-132.5196,-0.673762,2658.381,0.078386,1077.302,0.258322,-136.6227,-0.613853,-13.96169,-0.545673,26.10184,0.301418,0.062877,0.320237,-0.02223,-0.730582,0.504768,0.663114,20.68069,0.381455,-13.27189,-1.27643,-12.19736,-0.76695,-26.8954,-0.771388,-4.975704,15.16098,0.061723,0.007348,0.068509,6.811362,-10.37529,-3.973376,-21.06743,2.228412,1.694915,0.2,0.09609,0.315714,0.408651,-17.02808,senior,f,NL
train_092,34.73693,0.151521,28.46809,35.15615,38.20391,9.735826,122.1567,60.78234,29.82394,19.49463,214.4987,0.318084,142.3946,209.5352,249.8704,107.4758,927.1779,883.5644,603.2798,301.1072,0.420467,1.392916,0.024962,0.097995,0.913346,0.888383,11.21883,6.445157,9.740465,5.769027,0.262561,1.765729,3.292353,4.763288,-11.27494,-1.691871,-7.827588,-1.749937,-12.69491,-1.072825,0.023152,1.031358,1.301369,0.786614,8.067223,0.408976,4.206179,1.996344,28.25122,0.428721,712.867,0.239638,1556.008,0.213019,-148.7994,-0.586581,1585.094,0.10677,1230.132,0.259873,-147.5529,-0.575397,2540.505,0.096848,1068.906,0.341185,-151.4798,-0.518422,-12.14864,-0.693966,30.22989,0.286068,0.081265,0.243977,-0.018153,-0.88192,0.729073,0.747371,20.93121,0.506183,-24.52344,-0.814507,-19.48581,-0.547669,-24.58461,-0.552838,1.608295,10.6251,0.045964,0.020648,0.095628,-3.09356,-6.670006,-3.687454,-8.532471,2.346041,1.785714,0.141667,0.041399,0.34,0.395221,-16.44853,senior,f,L
train_096,36.21325,0.184892,33.78751,34.49518,38.67864,4.891129,35.69265,17.00496,194.9174,42.5427,245.993,0.630197,193.6082,201.6946,256.8217,63.21359,879.2007,614.8694,2280.481,0,0.234901,1.031437,0.046671,0.107329,0.480267,0.433596,7.797007,5.954309,5.152101,3.560106,0.091036,1.468628,10.40895,1.199708,-16.64067,-0.698807,-8.009275,-1.715644,-18.95024,-0.690436,0.020447,0.853917,1.158349,0.751167,7.952705,0.411714,8.443411,1.028765,33.14692,0.331265,722.1597,0.257544,1476.28,0.14444,-153.906,-0.532245,1615.04,0.108962,1217.321,0.200913,-150.2407,-0.53326,2612.718,0.086371,1063.87,0.285527,-153.5235,-0.482745,-11.4809,-0.845239,30.50849,0.308381,0.075059,0.220696,-0.021205,-0.86264,0.206877,0.607836,24.08684,0.476571,-21.31825,-0.627221,-16.65596,-1.107786,-27.08327,-0.550381,-2.913164,12.9393,0.061957,0.006983,0.050072,5.613607,-15.08031,-4.705622,-16.16754,3.071672,2.430556,0.1,0.063019,0.25375,0.329922,-27.32348,senior,f,L
train_097,34.73712,0.073184,32.55245,34.94347,37.06821,4.515762,23.30584,0.742178,-13.11355,18.80941,206.7069,0.142936,180.2809,206.9808,234.035,53.75401,298.935,0.301331,-141.3522,219.3232,0.643344,0.459621,0.46169,0.506381,0.825347,0.363657,6.110924,3.122888,6.710977,4.350941,0.212699,1.056969,-0.305557,-35.23228,-8.348945,-0.838116,2.525329,2.18006,-17.96553,-0.743719,0.024382,0.812126,1.057024,0.990241,9.386782,0.308726,10.92512,0.59423,22.54579,0.331248,667.9442,0.276561,1561.118,0.216015,-155.7314,-0.508998,1623.54,0.08366,1195.903,0.237501,-153.2417,-0.515987,2462.003,0.07237,1046.023,0.174624,-154.8114,-0.493797,-12.56441,-0.466054,20.46084,0.310671,0.05666,0.343499,-0.015637,-0.734516,0.449679,0.659027,15.6792,0.426725,-3.895355,-2.834956,1.254407,6.604414,-36.68832,-0.337599,3.84321,3.249764,0.036941,0.011605,0.134697,-5.506012,-9.715693,2.863605,-11.7205,1.908397,1.55642,0.1525,0.11987,0.374,0.388464,-19.05339,senior,f,NL
train_117,36.43144,0.112859,31.21322,37.57439,40.0765,8.863279,125.0711,134.1578,60.28923,33.70804,232.3374,0.22635,166.869,240.945,278.5244,111.6554,1632.309,1738.263,785.7828,428.1432,0.34523,1.132689,0.027186,0.216492,0.661716,0.63453,7.607797,3.141787,4.772484,2.896144,0.166064,1.568808,9.556742,1.510151,-11.12845,-1.785437,-5.567814,-1.761381,-18.34497,-0.996443,0.039529,1.404142,1.403362,0.79959,7.936401,0.421494,9.143661,1.107466,24.89702,0.287736,744.4459,0.20486,1469.937,0.153563,-127.1267,-0.730325,1719.13,0.107144,1145.164,0.167071,-125.8682,-0.703519,2628.483,0.069136,1063.147,0.313075,-128.9931,-0.655822,-14.04544,-0.629158,26.21551,0.347916,0.064539,0.269051,-0.021203,-0.613851,0.35634,0.89314,21.20111,0.33642,-17.18738,-1.258898,-9.848163,-1.036903,-31.37206,-0.55172,-2.160356,13.51131,0.044945,0.016497,0.043534,2.167514,-7.230667,-2.84469,-10.00396,2.366864,2.102102,0.181429,0.086756,0.23875,0.330433,-21.59629,senior,f,L
train_128,35.54398,0.110039,31.08067,36.46159,38.65174,7.571079,240.5586,135.4976,48.69638,47.62918,220.0831,0.219298,165.597,226.9711,258.2186,92.62163,2793.648,1681.811,677.3033,605.0975,0.212689,0.995709,0.037133,0.141532,0.347509,0.310375,5.868032,4.098535,4.588089,2.736576,0.114502,1.402069,13.61443,0.796607,-9.755014,-0.9824,-17.77928,-0.444405,-39.31292,-0.469581,0.035648,1.128208,1.757006,0.680641,8.497172,0.276638,12.86986,0.863973,37.19698,0.203023,701.3361,0.19828,1416.046,0.138914,-126.0094,-0.753096,1715.897,0.093709,1100.334,0.255609,-125.9643,-0.713268,2681.001,0.089024,987.4076,0.372527,-129.6449,-0.656614,-20.29208,-0.367067,31.61852,0.295576,0.108962,0.159154,-0.028249,-0.457354,0.234138,0.795841,21.63036,0.308313,-11.72386,-0.951118,-21.321,-0.393975,-53.95193,-0.218877,-10.47273,19.14297,0.070307,-0.002197,0.041586,8.715906,-8.516933,-15.50699,-30.36232,3.095975,2.515723,0.14625,0.087169,0.204444,0.306453,-24.35884,senior,f,NL
train_129,31.75085,0.241936,27.17139,30.0722,32.29681,5.12542,16.87862,6.011639,107.7357,97.44434,200.6944,0.848873,132.1145,156.2204,177.6476,45.53314,61.07458,0,706.8264,0,0.365228,1.132999,0.046211,0.194709,0.708828,0.662617,9.253437,5.724309,7.791287,5.113187,0.153998,1.264455,5.744023,2.584907,-10.86985,-1.322489,-4.180653,-2.725931,-26.21562,-0.836147,0.039949,0.919465,1.940878,0.795835,5.300672,0.391767,0.37938,19.37449,16.50778,0.900488,695.7126,0.281693,1499.893,0.227234,-135.0722,-0.685611,1596.155,0.131885,1190.718,0.323671,-132.2752,-0.682012,2544.834,0.067267,988.3849,0.227947,-133.0054,-0.668472,-7.126668,-1.642412,17.77049,0.767297,0.08705,0.165338,-0.023268,-0.810064,0.323068,0.585533,14.07535,1.209607,-15.33562,-1.209312,-8.520879,-1.704757,-41.00298,-0.57094,-1.079653,7.670015,0.069629,0.009147,0.071123,1.777344,-8.713032,-2.113609,-18.99065,2.684564,3.071672,0.101111,0.069032,0.202222,0.308429,-22.60859,senior,f,NL
train_134,35.54809,0.149743,28.64049,37.53568,40.72391,12.08341,26.63112,7.170938,71.93858,39.68002,224.2254,0.286534,143.8335,240.4724,289.046,145.2125,415.3141,130.9077,1002.273,654.3342,0.227485,1.01114,0.036444,0.143265,0.4359,0.399456,5.259945,2.328025,4.094495,2.003789,0.071926,1.258729,10.25096,0.985158,0.053422,168.3145,-19.43997,-0.650005,-24.93222,-0.514094,0.03297,1.036795,1.570965,0.862513,8.099376,0.355878,6.881333,1.172309,21.90297,0.396111,735.3408,0.201522,1388.372,0.11989,-126.6368,-0.73113,1703.474,0.116837,1145.367,0.259699,-129.4204,-0.660759,2597.967,0.058425,921.1604,0.189951,-128.9886,-0.666664,-14.10029,-0.439476,20.60129,0.456932,0.093817,0.170298,-0.023924,-0.63013,0.1496,0.641272,14.08395,0.755395,-3.778117,-2.644006,-29.12311,-0.336991,-31.54316,-0.406138,-8.066073,14.56744,0.086065,0.002478,0.023893,7.853918,2.451594,-13.60992,-21.12452,3.015075,2.290076,0.161111,0.119763,0.229,0.329892,-28.72202,senior,f,L
train_140,37.94309,0.123644,34.31818,37.12052,43.2379,8.91972,57.38022,40.96807,-4.967306,35.07399,255.7053,0.286642,199.6451,234.755,334.1943,134.5492,938.9578,669.4227,-85.46159,536.6228,0.338705,1.264848,0.025518,0.106663,0.589092,0.563574,8.724284,6.428977,5.743844,2.859406,0.155523,1.660716,4.13876,2.431798,-4.931845,-3.495481,-1.762212,-4.091674,-33.48218,-0.716889,0.026096,0.834197,1.354984,0.931614,8.778676,0.444921,3.732099,2.802301,10.97562,0.986813,695.1514,0.28727,1482.51,0.186351,-131.9172,-0.708554,1644.655,0.093366,1107.332,0.23111,-127.0632,-0.700402,2541.178,0.05885,963.2599,0.186598,-126.809,-0.701643,-10.80143,-0.692253,16.97273,0.489431,0.07673,0.232326,-0.016707,-0.954862,0.342804,0.929936,12.05551,0.589178,-14.11974,-1.716823,-5.40374,-1.492721,-55.27718,-0.318652,-1.901238,8.576073,0.043584,0.016782,0.04172,-0.54861,0.523661,0.435313,-20.48735,2.197802,2.61194,0.138571,0.097311,0.256667,0.364036,-21.88409,senior,f,NL
train_151,32.71491,0.083429,29.0848,33.94993,34.61263,5.527821,12.10616,0.523723,38.26085,0,184.2216,0.15324,147.5558,195.4805,203.0587,55.50284,123.9232,10.79824,407.5266,0,0.275773,1.390715,0.032853,0.043743,0.555818,0.522964,7.869177,4.564328,6.619915,2.687252,0.121157,1.572562,5.441587,2.430171,0.977497,14.3095,0.289102,30.66309,-11.63046,-1.315387,0.020091,0.745541,1.614671,0.844047,7.528428,0.308224,5.929636,1.632039,22.98865,0.388049,650.2897,0.216466,1419.458,0.106599,-154.2226,-0.512027,1641.793,0.093567,1188.813,0.268679,-155.8364,-0.485694,2484.533,0.101889,1028.038,0.221699,-157.5008,-0.462012,-12.46094,-0.767527,23.18656,0.416936,0.041609,0.374629,-0.020059,-0.55837,0.373368,0.535418,23.71727,0.360719,-0.520678,-40.15363,2.494213,3.84657,-26.90638,-0.632312,0.6623,5.761077,0.041351,0.019557,0.040889,-0.270241,1.742433,-0.284949,-6.792533,2.92887,1.709402,0.135,0.098615,0.342,0.382382,-22.63025,senior,f,L
train_156,33.16805,0.107269,32.11912,33.15374,34.76575,2.646626,711.2552,668.6465,94.48788,102.0602,190.9946,0.193793,175.8825,187.8351,204.9071,29.02454,6179.08,5393.869,984.2944,995.3661,0.571966,1.2011,0.075667,0.315205,0.765881,0.690214,11.68436,8.905588,9.269129,4.829237,0.287231,1.461595,5.325334,3.143187,-7.900972,-1.76277,2.472245,4.438208,-28.41785,-0.693358,0.039729,2.053465,1.740791,0.880319,6.682899,0.584437,6.093829,1.597476,18.92302,0.666944,643.8563,0.281257,1488.242,0.148015,-138.6128,-0.635478,1599.833,0.10015,1171.676,0.143224,-138.2429,-0.614042,2476.871,0.083983,1019.828,0.228576,-138.5917,-0.610166,-10.67309,-0.884007,19.37363,0.542581,0.070191,0.211185,-0.017303,-1.234081,0.493512,1.07875,16.27861,0.741251,-6.77261,-1.746013,-2.072518,-5.851852,-41.63627,-0.467849,2.092011,10.99769,0.059331,0.01434,0.197192,0.123272,-8.534559,4.668745,-22.52969,3.536978,2.941176,0.101111,0.091584,0.216667,0.123648,-17.09306,senior,f,L
train_167,35.86012,0.117608,32.18939,36.37437,37.65854,5.469151,35.0205,15.02674,20.64888,29.80571,224.7971,0.245359,176.5555,224.8302,242.1213,65.56577,488.1823,340.629,240.2623,490.2922,0.486842,1.124568,0.073919,0.245649,0.901207,0.827288,11.00603,7.469499,10.3245,7.409032,0.265455,1.506282,9.003497,1.371278,-16.88855,-0.993271,-4.207957,-2.033708,-23.06926,-0.774692,0.02474,1.072951,1.404701,1.033946,8.786806,0.33517,8.052847,1.161791,25.89638,0.404726,781.955,0.158602,1379.2,0.113792,-137.8208,-0.636217,1794.749,0.077094,1145.994,0.255014,-140.6329,-0.590801,2638.329,0.086884,1100.069,0.419134,-142.5673,-0.563768,-15.88302,-0.76368,26.0133,0.358719,0.063479,0.277916,-0.022059,-0.746467,0.552575,0.715839,21.79076,0.428706,-9.859517,-2.331681,-6.350642,-1.198407,-36.87482,-0.506075,-0.22875,11.38704,0.064467,0.00887,0.129208,2.767097,-20.25992,-3.053545,-16.45061,3.151862,1.744186,0.18,0.095568,0.318571,0.317734,-17.89041,senior,f,L
train_170,38.46249,0.147579,35.56138,35.7946,47.70241,12.14103,172.9776,181.017,130.1851,115.499,268.9073,0.360413,214.4969,217.4054,432.5013,218.0044,2297.632,2141.621,1812.243,1156.269,0.480815,1.210233,0.078318,0.218106,0.843905,0.765587,10.69813,5.591514,8.930863,4.310692,0.215256,1.43443,18.33064,0.541097,-16.13865,-0.959477,-12.64428,-0.81637,-20.98544,-0.69553,0.032651,1.539294,1.6439,0.733048,6.358799,0.85268,10.87024,0.954815,26.30717,0.401893,809.91,0.191051,1378.558,0.179632,-66.56689,-1.267586,1723.441,0.104735,1105.709,0.209007,-71.86369,-1.073422,2670.559,0.086751,1113.16,0.415804,-79.36169,-0.912573,-12.3813,-0.543505,27.65344,0.355405,0.076181,0.375354,-0.013216,-0.982278,0.253679,1.324702,20.00849,0.377784,-17.77069,-0.905952,-12.97121,-0.80807,-22.04876,-0.731628,-9.512959,22.78546,0.07076,-0.005205,0.149741,14.35869,-11.54625,-11.35628,-19.062,2.046036,4.473684,0.147059,0.159623,0.070769,0.047143,-17.8508,senior,f,NL
train_180,35.73976,0.249394,30.68648,33.27983,34.63358,3.947102,489.9824,805.8777,14.26861,25.25505,259.7473,0.79591,161.8566,188.0164,205.9848,44.1282,18617.22,19194.02,-244.6976,711.4492,0.300499,1.294622,0.029572,0.123341,0.554023,0.524452,8.722629,4.355752,7.441824,4.93622,0.119268,1.671579,0.112282,161.2039,-10.21565,-1.369698,0.608885,21.6325,-17.91678,-1.214491,0.036685,1.060593,2.167698,0.786294,5.898536,0.609392,2.727181,3.599129,19.95055,0.737474,727.2057,0.293015,1507.51,0.251753,-140.0182,-0.645521,1588.069,0.145273,1191.435,0.21032,-134.5654,-0.680389,2569.925,0.088116,986.6948,0.230767,-136.5657,-0.638645,-2.50465,-5.472889,18.66942,0.75568,0.079469,0.291218,-0.002555,-9.439198,0.258803,0.922357,9.025495,2.212711,-19.03704,-0.864013,-7.31417,-2.086747,-26.79714,-0.767616,2.81701,10.2151,0.04992,0.026922,0.055111,-4.064917,-6.124053,4.566504,-13.9797,2.461539,2.8125,0.104444,0.061303,0.185455,0.2749,-23.85346,senior,f,NL
train_190,34.34883,0.099917,30.80767,34.00142,37.92853,7.120855,12.68916,10.62315,44.89509,24.03964,203.978,0.19823,162.9947,196.0775,246.0105,83.01581,192.3806,129.0765,579.1383,323.0632,0.42336,1.362794,0.042967,0.155804,0.709783,0.666816,10.40705,6.597884,11.90333,8.028916,0.221802,1.649962,7.548005,1.530111,-3.838287,-3.252087,-3.967098,-2.527374,-24.39636,-0.96173,0.034729,1.481323,1.962999,0.949315,7.944641,0.325561,2.10209,3.30915,20.55847,0.276426,658.5285,0.220489,1404.861,0.219576,-139.4608,-0.640904,1652.468,0.111583,1012.292,0.243973,-137.8292,-0.624173,2578.295,0.063568,918.6761,0.187822,-138.1278,-0.620011,-13.32792,-0.453379,18.20454,0.376218,0.065792,0.407867,-0.027744,-0.598602,0.528018,0.815456,16.80386,0.404037,0.644137,23.35033,-12.32132,-0.874503,-46.71841,-0.482701,-1.575719,9.47578,0.048897,0.012743,0.075217,2.988127,-5.957037,0.111514,-13.69977,2.405499,2.097902,0.148333,0.046696,0.262857,0.337584,-17.52288,senior,f,L
train_202,35.57795,0.122433,29.99375,36.579,39.2818,9.288046,7.72052,89.12565,11.28035,0.020403,221.6574,0.239191,155.5075,228.7566,265.9202,110.4127,147.1228,1094.528,161.5977,30.13046,0.325589,1.280676,0.025293,0.143221,0.603348,0.578055,5.340339,4.264482,4.422359,2.978634,0.117777,1.382312,10.29331,1.60094,9.102047,1.065072,-6.262897,-1.201708,-26.18693,-0.981962,0.031382,1.75617,1.171076,0.907063,10.21036,0.240021,14.03234,0.358496,24.68814,0.496767,622.7379,0.267903,1332.718,0.118876,-117.2136,-0.794043,1737.136,0.1394,1041.29,0.326035,-113.2418,-0.762062,2613.191,0.085064,977.1414,0.343715,-112.5991,-0.772195,-21.60304,-0.475481,27.99616,0.455748,0.078036,0.219812,-0.020314,-0.764141,0.214556,0.732633,22.71113,0.453582,13.14912,0.78232,-9.362208,-0.801466,-46.77824,-0.392612,-1.080346,8.088929,0.034492,0.02172,0.027017,-1.576204,5.359737,-3.274745,-6.5917,1.892745,1.602564,0.3,0.220907,0.251667,0.349543,-18.85781,senior,f,NL
train_206,35.31062,0.090848,31.69884,36.4693,38.16929,6.470444,31.34986,14.96647,13.65195,14.48114,215.304,0.186446,171.6276,226.0458,249.3715,77.74387,418.84,196.8844,149.2153,182.2009,0.244236,1.212512,0.050282,0.074423,0.357649,0.307367,3.028786,0.967598,6.322921,5.881843,0.089732,1.720472,8.861355,1.245754,3.027823,5.005187,-8.683066,-1.301762,-26.32028,-0.693907,0.023982,1.343228,1.051162,1.058369,9.719246,0.24373,19.83892,0.204808,22.80846,0.376256,609.8821,0.294732,1314.096,0.14709,-135.3023,-0.664945,1767.877,0.139638,861.6584,0.429285,-133.6204,-0.631248,2658.416,0.072927,940.8771,0.30228,-131.3374,-0.664915,-16.32828,-0.468483,20.88191,0.42718,0.077672,0.200481,-0.021717,-0.493196,0.205431,0.95414,18.08065,0.560962,18.45038,0.674522,-15.36618,-0.961993,-44.18828,-0.384335,-2.621242,8.993842,0.055212,0.011008,0.021455,3.171498,-6.092741,-4.597675,-16.00884,1.886793,1.153846,0.32,0.098995,0.3925,0.398207,-23.85503,senior,f,NL
train_210,37.82942,0.059555,35.83297,36.92117,39.7122,3.87923,35.46808,36.51892,24.34195,16.71375,246.6685,0.135543,217.8885,232.0649,272.6312,54.74268,662.436,617.215,329.4318,286.4957,0.534506,1.020918,0.132146,0.234432,1.017998,0.885852,12.12724,7.153706,10.96728,7.449995,0.279376,1.456397,11.39283,0.810803,-13.86944,-0.951792,-6.922268,-1.17429,-27.83167,-0.454969,0.019923,0.91682,1.178308,0.796965,9.117706,0.310936,11.17702,1.072926,23.56393,0.481827,732.2106,0.21417,1505.344,0.161867,-141.1898,-0.618209,1636.012,0.088123,1259.975,0.322775,-133.5696,-0.658607,2538.358,0.086212,1155.752,0.363343,-136.0949,-0.622553,-11.95864,-0.716589,23.78567,0.418573,0.078226,0.230343,-0.02078,-0.688547,0.617914,0.777409,15.24346,0.756543,-17.541,-1.013706,-12.61376,-0.595343,-32.9426,-0.518615,-5.759502,13.05727,0.06801,-0.000988,0.102206,9.312636,-11.88951,-3.819922,-25.17686,2.492212,1.898734,0.176667,0.109036,0.281429,0.342363,-17.48304,senior,f,NL
train_211,36.01087,0.081154,34.66308,37.03969,38.24038,3.577301,13.65422,1.873354,23.75328,9.322876,223.1133,0.153895,204.0401,233.6244,250.4111,46.37097,167.6898,36.31046,293.1341,84.14144,0.281913,1.1199,0.029243,0.142526,0.552765,0.523521,7.829033,4.717837,5.624444,3.485457,0.116932,1.363482,11.88692,0.641137,-5.216849,-3.005029,-6.768665,-1.894544,-28.59315,-0.904653,0.030023,1.0287,1.795456,0.825886,7.761462,0.396869,2.386739,3.636289,24.81834,0.290854,791.0651,0.112081,1342.477,0.118922,-124.4718,-0.747167,1789.498,0.083114,979.4243,0.143142,-127.4782,-0.690852,2704.53,0.062334,1027.226,0.25563,-130.3819,-0.649259,-14.34183,-0.46984,21.73873,0.36416,0.101152,0.144808,-0.027219,-0.473288,0.263728,0.655179,16.776,0.404944,-14.95397,-0.928246,-17.97588,-0.394154,-48.83023,-0.379459,-7.43856,14.33818,0.045942,0.007314,0.030136,9.063127,0.355693,-0.272495,-16.90669,3.436426,2.797203,0.1275,0.102561,0.185556,0.253031,-24.48218,senior,f,L
