@relation 'GenevaExtended_2014_Acoustic_Parameters_Functionals_over_full_input: -C 0'

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute Speaker_ID {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,207,208,210,211,212,213,214,215,216,217,218,219,220,222,223,224,225,226,227,228,229,230}
@attribute Gender {m,f}
@attribute Extraversion {E,NE}
@attribute Agreeableness {A,NA}
@attribute Conscientiousness {C,NC}
@attribute Neuroticism {N,NN}
@attribute Openness {O,NO}

@data
train_143,24.82538,0.12077,22.95018,23.91622,25.86706,2.916883,87.62638,124.1479,58.76879,62.21111,117.5464,0.227609,103.528,109.4777,122.5472,19.01916,796.511,1410.433,579.1604,677.5117,0.622482,0.478185,0.359274,0.593446,0.889451,0.530177,8.390171,3.53399,8.120967,4.61632,0.224391,0.620508,8.590171,1.483985,14.11589,0.865208,-1.816467,-7.873165,-11.76344,-1.197114,0.028362,1.504099,1.271333,0.819492,4.643082,0.31795,3.484802,2.050925,19.86428,0.386622,644.1557,0.382006,1433.301,0.190957,-123.2792,-0.755089,1597.265,0.150625,1119.23,0.370729,-126.3611,-0.692531,2551.825,0.073489,1008.478,0.337229,-125.5875,-0.703031,-12.04575,-0.461884,18.55435,0.349166,0.050019,0.424697,-0.014126,-1.35355,0.225722,0.589017,15.90767,0.584452,16.7144,0.835291,-6.806427,-2.633125,-14.8803,-1.022119,-3.165076,9.121723,0.031901,0.002149,0.224764,3.934765,12.41654,1.451646,-9.471212,6.406406,2.920443,0.125172,0.109059,0.203929,0.116261,-22.42822,101,m,E,A,NC,N,NO
train_147,26.04378,0.113326,23.23543,25.66961,28.47597,5.24054,128.9178,121.7772,36.03019,21.68506,125.6493,0.177238,105.2488,121.1393,142.46,37.21114,932.2888,937.9952,293.1106,179.264,0.498082,0.627491,0.183117,0.479004,0.735439,0.552323,8.635468,5.119799,7.416067,4.773921,0.168599,0.806206,7.66028,1.678457,8.655774,1.58403,-1.689642,-9.612933,-9.508945,-1.540766,0.036417,0.997198,1.479856,0.840838,4.789493,0.396878,4.499813,1.540286,20.85799,0.429903,663.5755,0.397977,1445.221,0.286245,-123.547,-0.741208,1604.763,0.16186,1234.397,0.376444,-124.4025,-0.702652,2517.301,0.082902,974.5345,0.30678,-125.4836,-0.686106,-10.62005,-0.601772,18.16713,0.395388,0.039514,0.620043,-0.011527,-1.666023,0.202287,0.649141,15.61592,0.602333,10.30269,1.285402,-3.509521,-5.610105,-11.10803,-1.386236,-1.953324,8.516686,0.029698,0.004206,0.148296,2.337206,7.627786,-0.527534,-8.46478,4.704705,3.31992,0.111515,0.089886,0.164412,0.15018,-23.95392,95,m,E,NA,C,NN,NO
train_148,28.56208,0.095609,25.81831,28.72073,30.73916,4.920853,121.8306,142.0123,35.19434,33.61911,145.0531,0.161774,122.1956,144.4864,162.409,40.2133,1049.218,1229.913,315.7063,318.6741,0.780959,0.400292,0.429695,0.838357,1.066128,0.636434,9.726499,4.790899,6.70338,3.344624,0.252165,0.598492,9.711701,0.887797,2.410012,5.707397,-10.52269,-1.483644,-15.05421,-0.89783,0.02608,1.404001,1.141793,0.892807,5.212877,0.492236,3.425954,1.994068,16.28256,0.423722,742.6354,0.351977,1401.613,0.240389,-91.36597,-1.048758,1693.529,0.152794,1183.694,0.350931,-92.52776,-0.983779,2599.775,0.092107,1104.657,0.458607,-93.04699,-0.973501,-7.485623,-0.693274,14.69305,0.32698,0.073033,0.219768,-0.015319,-1.074038,0.284564,0.560543,10.46205,0.738848,3.060877,4.837665,-12.60059,-1.444482,-15.88137,-0.927308,-5.56809,12.66145,0.05929,-0.007202,0.210081,8.896661,1.609887,-7.727547,-14.13306,4.204204,3.118712,0.169355,0.105401,0.130645,0.061484,-21.10143,107,m,E,NA,NC,NN,NO
train_151,30.77058,0.100515,28.1697,29.84562,34.10112,5.931423,142.3345,162.2892,46.6356,32.41583,165.3796,0.188089,139.9771,154.1901,197.2155,57.23837,1324.182,1526.565,451.7408,349.626,0.506993,0.520518,0.296349,0.473086,0.747559,0.45121,8.046952,4.506936,7.38052,3.752802,0.198945,0.640062,11.92639,1.058065,12.22994,1.205569,5.525951,2.344811,-4.163871,-3.515807,0.036343,0.930637,1.243142,0.846298,7.430838,0.264498,10.70867,0.825565,22.85992,0.308524,593.1451,0.324948,1424.122,0.143173,-111.7143,-0.794511,1549.726,0.099639,1038.916,0.259638,-114.8496,-0.719128,2543.969,0.059717,900.3687,0.373678,-115.5072,-0.707876,-14.93015,-0.455215,22.16747,0.321255,0.022563,1.155762,-0.003055,-4.277437,0.247577,0.531331,18.85073,0.451465,15.88926,0.917032,5.052432,2.94184,-6.557673,-2.435846,-5.224543,12.39341,0.010241,0.007377,0.154994,5.383171,8.653239,5.788922,-1.843712,6.306306,3.826788,0.117368,0.12221,0.137941,0.130176,-22.30952,123,m,E,NA,C,N,O
train_152,23.3664,0.089782,22.20607,22.87637,24.35116,2.145088,166.0589,161.4776,36.34409,30.58555,106.9403,0.148613,99.17276,103.0881,112.2543,13.08153,1118.189,1009.485,256.0216,214.2982,0.452737,0.665816,0.174858,0.441877,0.642443,0.467584,8.856659,5.681582,6.921783,3.561881,0.165469,0.925614,0.204715,81.70708,-1.107128,-11.40999,4.907516,2.440957,-23.62344,-0.671361,0.023439,1.249316,1.752446,0.738813,3.34251,0.747813,-1.034924,-2.110769,14.4863,0.467865,737.9988,0.297312,1430.604,0.231835,-173.1049,-0.381784,1666.426,0.129831,1145.654,0.220974,-173.9785,-0.362147,2517.848,0.066017,983.7734,0.184567,-174.0052,-0.361628,-8.645756,-0.600301,15.57776,0.429745,0.064562,0.236028,-0.018847,-0.85361,0.163663,0.470046,18.26467,0.451532,-1.603326,-8.175979,0.466303,33.6922,-32.43712,-0.502351,3.037569,5.441228,0.050137,0.010822,0.166926,-2.753908,-1.046185,5.635432,-22.28524,4.904905,1.710262,0.071176,0.045359,0.465556,0.349765,-25.9909,54,m,NE,A,C,NN,NO
train_153,26.85973,0.053228,25.87364,26.71896,27.61858,1.744936,75.21105,107.2455,17.58949,18.10729,130.213,0.08519,122.5731,128.7138,135.5719,12.99883,553.2014,764.7625,136.8875,148.9536,0.591076,0.406981,0.360537,0.56982,0.826895,0.466358,5.837384,3.894664,5.861766,3.679555,0.173169,0.561107,16.93376,0.515632,4.346858,1.528847,-8.585059,-1.487782,-6.426412,-1.282712,0.015723,1.028379,1.032068,0.875496,6.332917,0.239249,-0.93663,-4.2542,18.69648,0.324593,581.3314,0.38647,1519.816,0.190915,-100.7144,-0.958997,1494.481,0.175963,1145.844,0.264046,-103.1539,-0.89622,2510.534,0.080388,869.0609,0.491584,-106.4848,-0.837694,-11.31224,-0.402828,19.16594,0.227561,0.061191,0.241856,-0.0159,-1.109221,0.200955,0.526648,20.06341,0.306902,3.991294,1.774514,-13.84797,-1.05635,-5.083246,-1.748567,-8.512973,16.02757,0.042107,-0.005071,0.146508,13.69091,4.845679,-3.104525,-7.845173,4.404405,2.517623,0.192,0.24682,0.193333,0.241948,-22.95496,111,m,NE,A,NC,NN,NO
train_154,29.71054,0.09229,27.59487,29.42303,31.8849,4.290035,123.8011,159.3686,53.63054,99.95255,154.9635,0.162808,135.3933,150.52,173.5175,38.12418,1132.063,1577.684,490.0406,916.3337,0.49797,0.615626,0.22523,0.44475,0.785354,0.560123,9.642228,5.483901,8.291774,3.462252,0.203679,0.748326,15.05335,0.893739,11.30913,1.244491,4.767541,3.249243,1.692939,6.585814,0.034318,1.172835,1.255882,0.886227,7.310413,0.274294,10.62426,0.682722,25.29053,0.283265,585.3839,0.352069,1416.35,0.156134,-106.5307,-0.838793,1519.472,0.12473,1093.417,0.224168,-111.3245,-0.750784,2537.933,0.068652,841.7365,0.295988,-113.2767,-0.720095,-15.78002,-0.450528,23.44846,0.307164,0.018335,1.356335,-0.005834,-2.884208,0.268948,0.583508,22.42113,0.339683,14.36838,0.931347,3.723483,5.090117,-0.09196,-132.6763,-6.443775,14.43902,0.006856,0.009074,0.140415,7.274953,7.94643,5.5268,3.534922,6.117909,3.471445,0.135807,0.098399,0.146071,0.118934,-21.33431,123,m,E,NA,NC,N,O
train_156,25.61699,0.097435,23.36688,24.946,27.94903,4.582144,62.46397,83.75803,29.59683,19.95176,122.0776,0.151126,106.0515,116.1785,138.1858,32.13435,467.3849,643.3464,210.0733,162.4467,0.534957,0.696954,0.210366,0.431048,0.84216,0.631794,10.03759,7.346287,8.379713,4.642348,0.207183,0.959601,10.54411,1.228367,-11.36589,-1.087412,-8.861299,-1.841168,-36.07034,-0.436313,0.030185,1.035707,1.707767,0.815544,4.884636,0.433909,-1.953483,-3.164632,17.96796,0.631286,722.2614,0.308644,1483.445,0.177904,-104.7892,-1.013068,1625.524,0.154636,1283.98,0.309032,-107.782,-0.941069,2515.775,0.08358,992.4923,0.346085,-109.3824,-0.910659,-12.67645,-0.510009,20.78666,0.36085,0.10217,0.184952,-0.021672,-1.020662,0.28552,0.747773,17.93592,0.440509,-14.96564,-0.825998,-13.39162,-1.470232,-42.51233,-0.338316,-3.945744,11.15468,0.076073,0.000253,0.150285,5.04807,-8.656702,-5.476583,-31.21247,4.504505,3.219316,0.123438,0.070914,0.167188,0.121636,-20.95557,88,m,NE,A,NC,NN,NO
train_157,31.3369,0.099434,28.69532,31.03851,34.40966,5.714338,126.6696,141.2884,57.82005,67.77912,170.8487,0.182879,144.2709,165.1837,200.7631,56.49214,1308.257,1615.63,600.4031,611.5275,0.430112,0.571423,0.226594,0.407083,0.620788,0.394194,7.172826,4.261588,6.349076,2.900721,0.185281,0.747303,13.48957,1.057398,9.503117,1.48725,1.802284,8.688566,-2.549708,-5.029334,0.046102,1.105232,1.421925,0.792666,7.767311,0.330127,13.30462,0.614641,27.54157,0.278537,638.7174,0.34275,1399.407,0.162902,-122.1771,-0.703486,1602.081,0.154744,1068.428,0.206726,-124.8366,-0.640346,2595.658,0.085302,864.3684,0.302888,-125.7659,-0.62735,-17.15034,-0.484955,24.8347,0.370009,0.038963,0.627562,-0.005374,-3.711496,0.242079,0.592804,21.88686,0.467877,14.99746,0.861782,0.56209,34.33701,-5.58744,-2.465076,-5.060241,13.20901,0.023843,0.008683,0.142437,6.750498,5.043069,2.710345,-0.074029,6.106106,4.028198,0.099,0.078288,0.1425,0.09142,-22.71754,123,m,E,NA,NC,N,O
train_158,29.81473,0.217986,25.56717,27.37908,32.90331,7.336138,153.2173,151.7772,108.9254,109.7978,167.7627,0.492085,120.427,133.7408,183.9955,63.56845,1439.06,1565.605,1835.749,1856.298,0.495179,0.579217,0.208827,0.464229,0.799059,0.590232,7.386603,3.893109,5.802252,2.713762,0.160479,0.672411,4.297084,2.747515,-15.96863,-0.856949,-15.99905,-0.866652,-36.95528,-0.397822,0.042532,1.425201,1.101775,0.902897,4.728423,0.550737,-2.340222,-3.87812,13.21423,0.904556,866.3024,0.17514,1296.073,0.21982,-106.7233,-0.963141,1763.871,0.099504,1201.354,0.257398,-108.3411,-0.918293,2578.767,0.055572,1025.649,0.252443,-109.3872,-0.897282,-9.081033,-0.716144,18.62374,0.37116,0.113367,0.161824,-0.01273,-1.319744,0.204807,0.472852,7.860843,1.07479,-19.45765,-0.621295,-18.96264,-0.649698,-42.26931,-0.286977,-4.305478,12.82352,0.091028,0.000098,0.128311,1.774268,-13.31195,-13.80224,-33.11163,5.205205,3.521127,0.113714,0.117354,0.150286,0.111162,-24.82333,85,m,NE,NA,NC,N,NO
train_159,28.11206,0.225876,22.72978,27.01897,33.78209,11.05231,230.6898,301.8707,181.1956,220.7709,152.2423,0.593542,102.2191,131.072,193.5845,91.36533,3187.104,3679.973,860.8459,669.2074,0.460118,0.623099,0.194528,0.418108,0.735432,0.540904,8.145789,4.629374,6.81332,3.2074,0.182433,0.798475,8.51836,1.78752,-14.3059,-1.021395,-2.444452,-7.498369,-31.27002,-0.560035,0.042948,1.49486,2.074191,0.81001,3.797422,0.783723,2.507078,3.45634,17.86308,0.508901,718.6679,0.306946,1521.784,0.240543,-121.7617,-0.807553,1599.728,0.148295,1239.843,0.265436,-120.4477,-0.782075,2486.921,0.086969,995.0833,0.322537,-122.5738,-0.747041,-9.997927,-0.855509,20.29538,0.444456,0.097941,0.196241,-0.017993,-1.320715,0.249249,0.603555,16.9209,0.619649,-17.02721,-0.787321,-9.367982,-2.165027,-38.47779,-0.429385,-1.2817,11.31677,0.066558,0.006547,0.141278,3.14249,-12.55261,2.080139,-26.95071,4.704705,4.225352,0.081429,0.067067,0.144872,0.109213,-23.78507,89,m,NE,NA,NC,NN,NO
train_160,26.19036,0.070145,24.86624,25.90774,27.29208,2.425837,104.8966,120.9338,18.22447,8.578176,125.5664,0.110718,115.6558,122.8301,133.0413,17.38554,646.0521,743.6616,124.778,60.87782,0.393316,0.608762,0.154465,0.374666,0.623475,0.46901,5.761827,2.754043,6.131087,3.168915,0.141982,0.750929,18.01083,0.757188,17.06361,0.845945,1.777899,7.752882,-6.439199,-1.880464,0.025411,0.932158,1.350704,1.038211,6.569646,0.298726,7.033205,0.905985,28.64838,0.190865,462.5357,0.315173,1364.956,0.158718,-95.27411,-0.983565,1415.777,0.123317,1019.481,0.346959,-103.7345,-0.824047,2434.73,0.052796,771.5344,0.264562,-105.5388,-0.792936,-17.70157,-0.326627,24.06493,0.234672,0.033936,0.623297,-0.01452,-1.228216,0.189294,0.555645,25.25465,0.32418,22.08339,0.647017,-0.108932,-151.9996,-8.866574,-1.38766,-7.305777,14.56127,0.021041,0.009034,0.090741,9.680952,11.29416,4.088772,-3.486645,5.805806,2.716298,0.189259,0.131118,0.152857,0.143474,-22.92269,93,m,NE,A,C,NN,NO
train_164,30.77235,0.132717,27.29872,30.54141,32.96766,5.66894,141.0464,136.0929,262.6388,487.8839,168.1837,0.28262,133.1006,160.5546,186.8561,53.75546,1744.348,1381.488,3426.737,6116.313,0.476736,0.632487,0.190588,0.415679,0.756314,0.565726,9.362054,4.894361,8.005354,4.378073,0.193944,0.841788,5.048689,1.676531,-9.909735,-1.43048,-17.60552,-0.902666,-36.64276,-0.427804,0.044488,1.419288,1.669454,0.731009,4.906425,0.496717,1.891547,4.902809,15.71006,0.55103,794.5908,0.251583,1456.744,0.203936,-109.1359,-0.907847,1657.008,0.125025,1197.655,0.276437,-108.8884,-0.873894,2557.169,0.061678,953.972,0.301555,-109.1108,-0.867411,-9.644318,-0.591839,17.7898,0.387974,0.101841,0.167827,-0.018767,-0.993022,0.26269,0.630041,8.770044,0.771123,-10.13707,-1.423177,-21.51858,-0.893038,-39.96371,-0.434851,-5.087829,12.00728,0.083864,-0.005121,0.139853,1.977064,-9.898442,-14.60832,-33.86886,6.106106,3.822938,0.107632,0.114281,0.137027,0.162379,-23.27802,92,m,E,NA,C,NN,O
train_165,35.22478,0.18632,29.62294,31.65345,43.24541,13.62247,345.3397,345.6982,125.2716,61.59894,227.8296,0.418297,152.2659,171.1661,334.3564,182.0905,4708.846,4525.71,1844.305,840.8223,0.684045,0.549226,0.358959,0.626781,1.068306,0.709347,12.19797,6.103625,10.56709,5.479051,0.245974,0.688445,-13.04068,-0.726088,-12.90433,-1.043517,-16.0358,-1.023357,-34.93348,-0.499933,0.050772,1.115321,2.252085,0.551009,0.898368,4.54662,-1.406259,-5.568705,0.299071,36.16505,981.6044,0.143019,1023.234,0.206615,-125.7508,-0.763126,1905.964,0.074939,1175.901,0.216082,-123.1462,-0.776141,2661.754,0.044402,963.2726,0.132614,-122.024,-0.794209,0.523368,11.5394,6.296569,1.119601,0.108803,0.184219,-0.007709,-2.384419,0.326035,0.496383,-8.934527,-0.865338,-18.68475,-0.760006,-23.28641,-0.780612,-41.08984,-0.413169,6.639569,0.425892,0.080117,0.007289,0.199983,-15.30875,-9.559797,-11.94688,-31.39203,5.805806,3.923541,0.082564,0.070373,0.155526,0.14354,-23.03424,92,m,E,NA,C,N,O
train_166,34.85878,0.100439,32.16712,34.20177,37.99589,5.828773,53.82215,41.51889,68.84958,112.4661,210.5061,0.215632,176.3129,198.3204,246.8847,70.57184,718.4647,514.9996,972.5648,1612.996,0.542557,0.521641,0.28,0.485407,0.810322,0.530322,8.418761,6.582238,7.094137,3.111114,0.218682,0.667837,13.9392,0.616855,-1.787446,-9.328337,-17.56862,-0.700863,-29.52464,-0.460211,0.023053,1.210864,1.283365,0.62162,7.480191,0.376219,7.941308,1.17937,22.00448,0.369669,716.8113,0.22983,1405.006,0.207593,-57.7606,-1.449363,1678.803,0.110718,1095.248,0.285315,-64.7533,-1.177917,2605.383,0.055862,964.4888,0.324934,-65.86191,-1.140904,-13.58628,-0.438194,21.81516,0.337517,0.085913,0.164112,-0.019687,-0.674033,0.245655,0.609729,15.5719,0.511881,-2.278447,-7.632466,-18.92763,-0.646644,-29.86456,-0.469534,-9.44597,16.94564,0.083266,-0.009133,0.147653,9.404029,-0.250175,-13.7484,-28.78547,5.305305,2.515091,0.2852,0.229802,0.0916,0.105667,-21.43766,61,f,E,NA,C,N,O
train_167,27.37168,0.095908,25.11225,26.75821,29.56244,4.450195,116.307,150.8275,24.17982,15.32629,135.2776,0.16166,117.299,129.006,151.684,34.38497,925.7675,1289.206,200.8683,122.3109,0.532448,0.637261,0.251697,0.436426,0.76654,0.514844,8.552471,6.297966,6.762416,3.911216,0.180495,0.833384,9.549119,1.227953,9.86041,1.148344,-5.855209,-2.190923,-14.21315,-0.965901,0.035579,1.404319,1.567315,0.735205,4.855212,0.422659,2.095158,3.420962,19.76911,0.332192,738.2652,0.302392,1476.097,0.20931,-91.31104,-1.011721,1640.428,0.131151,1186.343,0.311172,-94.97121,-0.927409,2572.542,0.062801,944.475,0.310752,-95.47337,-0.917451,-10.6575,-0.500523,18.30591,0.338446,0.065817,0.253193,-0.008671,-1.852168,0.209089,0.74729,14.32335,0.605507,10.03337,1.16733,-7.373856,-1.993242,-17.10952,-0.792483,-2.630228,9.023479,0.049581,0.00413,0.143483,3.607591,9.740455,-3.933589,-10.69242,4.904905,4.028198,0.12775,0.106219,0.102821,0.090581,-22.42654,76,m,E,A,NC,N,NO
train_169,27.53572,0.084391,25.37273,27.18862,29.77923,4.406502,43.29374,34.00174,34.67107,30.78823,136.1699,0.136845,119.081,132.2474,153.6099,34.52893,332.2958,261.6005,303.3207,284.7308,0.466019,0.562995,0.215985,0.427843,0.68674,0.470755,6.651072,4.045476,5.867985,3.544995,0.164135,0.66162,19.1346,0.627912,12.31344,1.180026,7.604997,1.349035,-5.299037,-2.253781,0.026299,0.90054,1.533245,0.908275,6.622195,0.289598,3.306981,2.354029,22.7298,0.307502,506.6651,0.287141,1445.064,0.137601,-101.8397,-0.888342,1485.437,0.120682,1080.99,0.251649,-107.9054,-0.780862,2411.006,0.066811,922.9355,0.266229,-110.1142,-0.745874,-15.649,-0.3771,23.96333,0.260072,0.007969,2.785469,-0.010845,-1.342367,0.185556,0.596501,24.08137,0.30425,12.83493,1.38236,7.122138,1.688566,-9.815826,-1.213919,-10.57282,18.47002,-0.008687,0.004057,0.142427,13.78365,12.0553,8.420789,-0.40733,5.305305,3.826788,0.125,0.114358,0.122778,0.107642,-23.43553,106,m,NE,NA,NC,NN,O
train_170,26.41693,0.148096,23.08952,24.72889,30.53063,7.441107,273.1273,355.0014,43.59225,26.67645,130.0009,0.250207,104.3684,114.733,160.5619,56.19343,2248.026,2799.17,330.9565,201.872,0.480775,0.549453,0.231453,0.467459,0.716304,0.484852,6.850437,3.181151,6.772334,3.692477,0.203793,0.696226,20.03782,0.794561,17.77049,0.859538,-0.493977,-30.56399,-5.171942,-2.334638,0.040758,1.321307,1.310763,0.963429,5.965312,0.332186,7.199773,1.085297,30.86344,0.263782,480.1254,0.286458,1401.512,0.170993,-84.25778,-1.094156,1431.19,0.14438,1018.171,0.235672,-94.52475,-0.882909,2486.058,0.066497,775.9473,0.294647,-97.43423,-0.831568,-19.46964,-0.397778,26.01875,0.324798,0.03181,0.816776,-0.017661,-1.092574,0.251202,0.572057,27.28553,0.407288,22.55417,0.626289,-3.127481,-5.511152,-8.598188,-1.448396,-7.57483,14.64093,0.015027,0.005906,0.135101,9.379084,10.84018,3.515239,-0.181734,6.006006,2.517623,0.228,0.179533,0.155833,0.092282,-21.05487,91,m,E,A,C,NN,O
train_171,24.13468,0.075593,22.6215,23.84507,25.24954,2.628042,37.6376,41.17752,44.94589,42.33253,111.5692,0.118244,101.5822,109.0239,118.2351,16.65287,299.6346,290.9363,322.4217,328.0159,0.632365,0.39171,0.392341,0.625917,0.864442,0.472101,8.411271,3.900125,7.456308,3.917639,0.212454,0.489666,11.86236,0.84943,1.982525,5.520545,3.628045,2.907597,-18.97117,-0.629365,0.020228,0.972918,1.373339,0.787946,4.147183,0.372688,3.516211,0.967434,16.63059,0.431011,612.7284,0.386657,1534.896,0.202487,-132.7859,-0.682114,1542.863,0.152248,1276.085,0.345396,-134.2855,-0.65444,2401.497,0.072662,1099.787,0.303552,-135.6109,-0.635889,-8.649172,-0.591148,16.74857,0.366224,0.05121,0.330698,-0.011503,-1.163136,0.232394,0.4504,17.23972,0.42798,-0.034927,-323.6215,6.211588,2.045294,-21.69752,-0.625225,-5.032892,12.20766,0.047457,-0.003185,0.202392,9.099029,3.003595,2.416119,-17.73213,6.906907,2.816901,0.110357,0.101153,0.216552,0.209421,-23.82181,105,m,NE,A,C,NN,NO
